precision,auc,n_features,features
0.24041811846689895,0.6243356643356643,24,"['team_conference_Big 12' 'team_conference_FBS Independents'
 'team_conference_Big Ten' 'team_conference_Mountain West'
 'class_risk_factor' 'usage_overall' 'player_height' 'win_rate'
 'stats_passing_pct' 'team_conference_Pac-12' 'team_conference_SEC'
 'player_class' 'is_power_5' 'team_conference_ACC'
 'team_conference_Mid-American' 'win_rate_class_risk_factor'
 'is_not_same_coach_next_season' 'team_coach_encoded' 'team_name_encoded'
 'team_conference_Sun Belt' 'player_weight' 'yoy_usage_overall'
 'team_conference_American Athletic' 'yoy_stats_passing_pct']"
0.19290465631929046,0.5460775588048314,3,"['team_conference_Mountain West' 'yoy_usage_overall'
 'win_rate_class_risk_factor']"
0.23890784982935154,0.6246153846153846,25,"['usage_overall' 'player_class' 'class_risk_factor'
 'is_not_same_coach_next_season' 'team_conference_American Athletic'
 'win_rate' 'team_conference_SEC' 'team_conference_ACC'
 'stats_passing_pct' 'team_conference_Big Ten'
 'team_conference_Mountain West' 'team_conference_Sun Belt'
 'player_height' 'team_conference_FBS Independents'
 'win_rate_class_risk_factor' 'team_conference_Conference USA'
 'team_conference_Big 12' 'yoy_stats_passing_pct' 'is_power_5'
 'player_weight' 'yoy_win_rate' 'team_conference_Pac-12'
 'team_name_encoded' 'team_conference_Mid-American' 'yoy_usage_overall']"
0.2028985507246377,0.5558359821996186,4,"['team_conference_American Athletic' 'yoy_stats_passing_pct'
 'team_conference_Mountain West' 'team_conference_Mid-American']"
0.24260355029585798,0.5718881118881118,3,"['team_name_encoded' 'team_conference_American Athletic'
 'class_risk_factor']"
0.24594594594594596,0.6254926891290528,8,"['team_conference_Mid-American' 'team_conference_Sun Belt' 'yoy_win_rate'
 'usage_overall' 'yoy_stats_passing_pct' 'team_conference_Big 12'
 'win_rate_class_risk_factor' 'class_risk_factor']"
0.2616279069767442,0.6104068658614114,9,"['win_rate' 'team_coach_encoded' 'class_risk_factor' 'player_class'
 'team_conference_Conference USA' 'yoy_stats_passing_pct'
 'stats_passing_pct' 'is_power_5' 'team_conference_ACC']"
0.17048710601719197,0.5206357279084551,4,"['team_conference_ACC' 'win_rate_class_risk_factor'
 'team_conference_Big 12' 'team_conference_Mountain West']"
0.2484076433121019,0.6226191989828354,17,"['win_rate' 'usage_overall' 'player_height' 'stats_passing_pct'
 'team_conference_Mid-American' 'team_conference_Mountain West'
 'yoy_stats_passing_pct' 'class_risk_factor' 'yoy_win_rate'
 'team_conference_ACC' 'team_conference_Pac-12' 'team_conference_Big Ten'
 'team_conference_Sun Belt' 'is_power_5' 'team_conference_Big 12'
 'team_name_encoded' 'player_weight']"
0.22807017543859648,0.6113541004450095,18,"['team_conference_Conference USA' 'yoy_win_rate' 'is_power_5'
 'stats_passing_pct' 'is_not_same_coach_next_season' 'team_conference_SEC'
 'class_risk_factor' 'player_weight' 'team_conference_Mountain West'
 'team_coach_encoded' 'team_conference_FBS Independents' 'player_height'
 'win_rate_class_risk_factor' 'team_conference_Mid-American' 'win_rate'
 'team_conference_Pac-12' 'yoy_stats_passing_pct'
 'team_conference_Sun Belt']"
0.24920127795527156,0.6295740623013351,22,"['team_conference_Mountain West' 'stats_passing_pct'
 'team_conference_Sun Belt' 'yoy_win_rate' 'win_rate_class_risk_factor'
 'team_conference_American Athletic' 'class_risk_factor'
 'team_conference_SEC' 'usage_overall' 'team_conference_Pac-12'
 'player_class' 'team_conference_Big Ten' 'yoy_usage_overall'
 'team_coach_encoded' 'team_conference_FBS Independents' 'player_weight'
 'team_conference_ACC' 'is_not_same_coach_next_season'
 'team_conference_Mid-American' 'win_rate'
 'team_conference_Conference USA' 'is_power_5']"
0.2594594594594595,0.605886840432295,15,"['team_conference_Sun Belt' 'team_conference_FBS Independents'
 'yoy_win_rate' 'team_conference_Big 12' 'win_rate_class_risk_factor'
 'team_conference_SEC' 'team_coach_encoded' 'yoy_stats_passing_pct'
 'class_risk_factor' 'is_power_5' 'player_weight' 'stats_passing_pct'
 'team_conference_Conference USA' 'team_conference_Pac-12'
 'team_conference_Mountain West']"
0.22108843537414966,0.5929561347743166,7,"['win_rate_class_risk_factor' 'player_class'
 'team_conference_Mid-American' 'is_not_same_coach_next_season'
 'team_conference_Mountain West' 'player_weight' 'yoy_usage_overall']"
0.24829931972789115,0.621220597584234,16,"['player_height' 'is_not_same_coach_next_season' 'usage_overall'
 'team_conference_FBS Independents' 'team_conference_Big 12'
 'yoy_win_rate' 'yoy_stats_passing_pct' 'team_conference_Conference USA'
 'win_rate_class_risk_factor' 'is_power_5' 'class_risk_factor'
 'team_conference_SEC' 'team_conference_Mid-American' 'team_name_encoded'
 'team_conference_Sun Belt' 'team_coach_encoded']"
0.2224824355971897,0.6240178003814367,9,"['usage_overall' 'team_name_encoded' 'team_conference_ACC' 'win_rate'
 'team_conference_Mid-American' 'team_conference_Big Ten' 'yoy_win_rate'
 'team_coach_encoded' 'yoy_stats_passing_pct']"
0.24796747967479674,0.6268531468531469,23,"['player_height' 'team_conference_SEC' 'yoy_usage_overall'
 'yoy_stats_passing_pct' 'yoy_win_rate' 'is_power_5'
 'team_conference_Big Ten' 'player_weight' 'team_coach_encoded'
 'is_not_same_coach_next_season' 'usage_overall'
 'team_conference_Conference USA' 'team_name_encoded'
 'team_conference_Pac-12' 'stats_passing_pct'
 'team_conference_Mountain West' 'team_conference_American Athletic'
 'team_conference_ACC' 'team_conference_Sun Belt' 'player_class'
 'team_conference_FBS Independents' 'team_conference_Big 12'
 'class_risk_factor']"
0.14285714285714285,0.5465543547361728,7,"['team_conference_Big 12' 'team_conference_Pac-12' 'win_rate'
 'team_conference_SEC' 'stats_passing_pct' 'team_conference_Mountain West'
 'team_conference_ACC']"
0.17687074829931973,0.5228862047043865,4,"['is_not_same_coach_next_season' 'team_conference_Pac-12'
 'team_conference_Big 12' 'team_name_encoded']"
0.2040358744394619,0.5771201525746981,9,"['team_conference_Big Ten' 'team_conference_Mid-American'
 'yoy_usage_overall' 'yoy_stats_passing_pct' 'player_height'
 'is_not_same_coach_next_season' 'team_conference_SEC' 'team_name_encoded'
 'team_coach_encoded']"
0.2689655172413793,0.6058486967577877,13,"['team_coach_encoded' 'team_conference_Pac-12' 'team_conference_Big Ten'
 'team_conference_Mid-American' 'player_class' 'player_weight'
 'team_conference_FBS Independents' 'team_conference_Big 12' 'win_rate'
 'yoy_stats_passing_pct' 'team_conference_Sun Belt' 'team_conference_ACC'
 'class_risk_factor']"
0.2242152466367713,0.5981373172282264,18,"['team_conference_Sun Belt' 'team_conference_Big Ten' 'win_rate'
 'team_conference_ACC' 'team_conference_Mid-American'
 'team_conference_American Athletic' 'team_name_encoded'
 'yoy_stats_passing_pct' 'class_risk_factor' 'yoy_win_rate'
 'player_height' 'team_coach_encoded' 'player_class' 'stats_passing_pct'
 'team_conference_Big 12' 'team_conference_Mountain West'
 'win_rate_class_risk_factor' 'is_power_5']"
0.2313167259786477,0.6165289256198347,25,"['win_rate_class_risk_factor' 'team_name_encoded' 'team_conference_ACC'
 'is_not_same_coach_next_season' 'team_conference_Big Ten'
 'yoy_stats_passing_pct' 'team_conference_FBS Independents' 'is_power_5'
 'team_conference_Sun Belt' 'win_rate' 'team_conference_Mountain West'
 'team_conference_Pac-12' 'team_conference_Mid-American'
 'team_conference_SEC' 'yoy_win_rate' 'class_risk_factor' 'player_weight'
 'team_conference_American Athletic' 'player_class'
 'team_conference_Conference USA' 'stats_passing_pct' 'yoy_usage_overall'
 'player_height' 'usage_overall' 'team_conference_Big 12']"
0.24458204334365324,0.6018499682136045,5,"['team_conference_ACC' 'yoy_usage_overall' 'usage_overall'
 'team_conference_Big Ten' 'team_name_encoded']"
0.2125748502994012,0.585829624920534,12,"['player_height' 'win_rate' 'team_conference_Conference USA'
 'team_coach_encoded' 'class_risk_factor' 'is_power_5' 'yoy_win_rate'
 'team_conference_Big 12' 'yoy_stats_passing_pct'
 'team_conference_American Athletic' 'yoy_usage_overall'
 'team_conference_ACC']"
0.225,0.6206865861411316,24,"['team_coach_encoded' 'team_conference_Mountain West'
 'team_conference_SEC' 'team_conference_Mid-American' 'team_name_encoded'
 'player_height' 'is_not_same_coach_next_season'
 'win_rate_class_risk_factor' 'player_class'
 'team_conference_Conference USA' 'yoy_stats_passing_pct' 'win_rate'
 'yoy_win_rate' 'team_conference_American Athletic' 'usage_overall'
 'team_conference_Big 12' 'team_conference_Sun Belt' 'yoy_usage_overall'
 'class_risk_factor' 'player_weight' 'team_conference_ACC'
 'team_conference_FBS Independents' 'team_conference_Big Ten'
 'team_conference_Pac-12']"
0.25842696629213485,0.6225556261919899,25,"['team_conference_SEC' 'team_conference_Big 12' 'win_rate'
 'team_conference_Conference USA' 'team_conference_Mountain West'
 'team_conference_Big Ten' 'team_coach_encoded' 'team_conference_Sun Belt'
 'yoy_usage_overall' 'team_conference_Mid-American' 'stats_passing_pct'
 'team_name_encoded' 'player_class' 'usage_overall' 'player_height'
 'player_weight' 'team_conference_American Athletic' 'is_power_5'
 'team_conference_ACC' 'yoy_win_rate' 'team_conference_FBS Independents'
 'is_not_same_coach_next_season' 'class_risk_factor'
 'team_conference_Pac-12' 'win_rate_class_risk_factor']"
0.2518518518518518,0.5749141767323586,22,"['team_conference_Mountain West' 'stats_passing_pct'
 'team_conference_Mid-American' 'team_conference_Big Ten'
 'win_rate_class_risk_factor' 'team_conference_Big 12'
 'team_conference_ACC' 'yoy_stats_passing_pct' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'team_conference_Conference USA'
 'class_risk_factor' 'team_conference_Sun Belt' 'yoy_win_rate'
 'team_conference_FBS Independents' 'team_conference_SEC'
 'yoy_usage_overall' 'player_weight' 'team_coach_encoded' 'player_height'
 'win_rate' 'player_class']"
0.25217391304347825,0.6286077558804832,24,"['is_power_5' 'stats_passing_pct' 'team_name_encoded' 'player_weight'
 'usage_overall' 'team_conference_Big Ten' 'team_conference_Sun Belt'
 'class_risk_factor' 'team_conference_Mid-American'
 'team_conference_American Athletic' 'player_height'
 'is_not_same_coach_next_season' 'team_conference_FBS Independents'
 'yoy_usage_overall' 'yoy_win_rate' 'win_rate_class_risk_factor'
 'team_conference_Conference USA' 'team_coach_encoded' 'win_rate'
 'team_conference_SEC' 'team_conference_Pac-12' 'yoy_stats_passing_pct'
 'player_class' 'team_conference_Big 12']"
0.23563218390804597,0.6138842975206611,11,"['player_class' 'win_rate_class_risk_factor' 'usage_overall' 'win_rate'
 'team_conference_Conference USA' 'team_conference_SEC'
 'is_not_same_coach_next_season' 'player_weight' 'stats_passing_pct'
 'team_coach_encoded' 'is_power_5']"
0.23853211009174313,0.6329052765416401,20,"['stats_passing_pct' 'team_conference_Mid-American' 'team_name_encoded'
 'yoy_win_rate' 'team_coach_encoded' 'is_power_5'
 'team_conference_Big Ten' 'class_risk_factor' 'player_class'
 'team_conference_FBS Independents' 'team_conference_Sun Belt'
 'player_weight' 'player_height' 'usage_overall'
 'win_rate_class_risk_factor' 'win_rate' 'yoy_usage_overall'
 'team_conference_Conference USA' 'is_not_same_coach_next_season'
 'yoy_stats_passing_pct']"
0.24892703862660945,0.6305276541640178,20,"['is_power_5' 'player_class' 'is_not_same_coach_next_season'
 'team_conference_Pac-12' 'usage_overall' 'team_coach_encoded'
 'team_conference_SEC' 'team_conference_FBS Independents' 'yoy_win_rate'
 'team_conference_Big 12' 'yoy_stats_passing_pct' 'team_conference_ACC'
 'win_rate_class_risk_factor' 'class_risk_factor' 'player_height'
 'team_conference_Conference USA' 'team_conference_Big Ten'
 'team_name_encoded' 'stats_passing_pct' 'player_weight']"
0.24422442244224424,0.6206865861411316,22,"['player_height' 'team_conference_Mid-American' 'player_class'
 'player_weight' 'team_conference_Pac-12' 'team_conference_Big Ten'
 'team_conference_SEC' 'team_conference_American Athletic'
 'yoy_stats_passing_pct' 'win_rate' 'team_coach_encoded' 'usage_overall'
 'stats_passing_pct' 'class_risk_factor' 'team_conference_Sun Belt'
 'yoy_win_rate' 'yoy_usage_overall' 'team_conference_Mountain West'
 'is_power_5' 'win_rate_class_risk_factor' 'is_not_same_coach_next_season'
 'team_conference_Big 12']"
0.24621212121212122,0.607418944691672,16,"['win_rate' 'class_risk_factor' 'team_conference_Mid-American'
 'team_conference_Sun Belt' 'player_class' 'team_conference_ACC'
 'team_conference_FBS Independents' 'team_conference_Big 12'
 'team_coach_encoded' 'yoy_usage_overall' 'player_height'
 'team_conference_American Athletic' 'yoy_win_rate' 'is_power_5'
 'team_conference_Big Ten' 'team_conference_SEC']"
0.23484848484848486,0.5996567069294342,18,"['team_conference_ACC' 'team_conference_American Athletic'
 'team_coach_encoded' 'team_conference_Big 12' 'player_height'
 'team_conference_SEC' 'team_name_encoded' 'class_risk_factor'
 'team_conference_Conference USA' 'win_rate_class_risk_factor'
 'player_weight' 'is_not_same_coach_next_season'
 'team_conference_Mid-American' 'yoy_usage_overall'
 'team_conference_Sun Belt' 'is_power_5' 'team_conference_Pac-12'
 'stats_passing_pct']"
0.22666666666666666,0.5861474888747616,7,"['yoy_usage_overall' 'team_conference_FBS Independents' 'player_class'
 'team_conference_Conference USA' 'is_not_same_coach_next_season'
 'team_conference_Mountain West' 'team_conference_SEC']"
0.22388059701492538,0.6193642720915449,24,"['team_conference_SEC' 'player_class' 'is_power_5'
 'team_conference_Big Ten' 'team_conference_Sun Belt' 'class_risk_factor'
 'player_height' 'win_rate' 'team_conference_Mid-American'
 'team_conference_Big 12' 'win_rate_class_risk_factor' 'player_weight'
 'team_conference_FBS Independents' 'yoy_win_rate'
 'team_conference_Mountain West' 'team_conference_ACC' 'usage_overall'
 'is_not_same_coach_next_season' 'team_coach_encoded' 'team_name_encoded'
 'yoy_usage_overall' 'stats_passing_pct' 'yoy_stats_passing_pct'
 'team_conference_Pac-12']"
0.21927710843373494,0.6135092180546726,3,['team_conference_ACC' 'usage_overall' 'team_conference_American Athletic']
0.21076233183856502,0.5671710108073744,3,['win_rate_class_risk_factor' 'team_name_encoded' 'player_class']
0.22530864197530864,0.5963763509218054,18,"['win_rate' 'team_conference_Pac-12' 'team_conference_American Athletic'
 'team_conference_ACC' 'player_weight' 'team_conference_Conference USA'
 'player_class' 'yoy_usage_overall' 'player_height' 'team_conference_SEC'
 'team_conference_FBS Independents' 'team_conference_Mid-American'
 'win_rate_class_risk_factor' 'team_coach_encoded'
 'team_conference_Mountain West' 'is_power_5' 'class_risk_factor'
 'is_not_same_coach_next_season']"
0.23380281690140844,0.6160330578512397,21,"['yoy_stats_passing_pct' 'team_conference_ACC'
 'team_conference_Mid-American' 'team_conference_Big 12' 'win_rate'
 'team_conference_Sun Belt' 'class_risk_factor' 'yoy_usage_overall'
 'player_weight' 'yoy_win_rate' 'team_conference_SEC'
 'team_conference_Mountain West' 'player_class' 'team_conference_Pac-12'
 'team_name_encoded' 'team_conference_American Athletic'
 'team_conference_FBS Independents' 'usage_overall' 'player_height'
 'win_rate_class_risk_factor' 'team_conference_Conference USA']"
0.2508591065292096,0.627972027972028,20,"['team_conference_ACC' 'class_risk_factor' 'team_conference_Pac-12'
 'player_weight' 'team_conference_Mountain West' 'usage_overall'
 'team_conference_Big Ten' 'yoy_usage_overall' 'player_class'
 'team_conference_Mid-American' 'is_not_same_coach_next_season'
 'team_conference_FBS Independents' 'yoy_stats_passing_pct'
 'team_name_encoded' 'team_conference_SEC' 'is_power_5'
 'team_conference_Sun Belt' 'team_coach_encoded'
 'team_conference_American Athletic' 'win_rate_class_risk_factor']"
0.2219020172910663,0.5865098537825811,4,"['is_not_same_coach_next_season' 'team_conference_ACC'
 'team_conference_Big 12' 'player_class']"
0.2593984962406015,0.6204577240940877,20,"['team_conference_Big Ten' 'is_power_5' 'team_conference_Mid-American'
 'team_conference_Sun Belt' 'team_conference_ACC' 'yoy_stats_passing_pct'
 'team_conference_Big 12' 'team_conference_American Athletic'
 'yoy_usage_overall' 'team_conference_Mountain West' 'player_weight'
 'player_height' 'usage_overall' 'team_coach_encoded'
 'team_conference_Conference USA' 'yoy_win_rate' 'team_conference_Pac-12'
 'class_risk_factor' 'player_class' 'win_rate']"
0.2336448598130841,0.6279084551811825,21,"['team_conference_Mountain West' 'stats_passing_pct'
 'team_conference_Conference USA' 'team_conference_FBS Independents'
 'yoy_win_rate' 'yoy_stats_passing_pct' 'team_conference_SEC'
 'win_rate_class_risk_factor' 'class_risk_factor' 'team_conference_Big 12'
 'player_height' 'is_power_5' 'player_class' 'player_weight'
 'team_conference_Sun Belt' 'usage_overall' 'yoy_usage_overall'
 'team_conference_Mid-American' 'team_conference_American Athletic'
 'is_not_same_coach_next_season' 'win_rate']"
0.23129251700680273,0.6003623649078195,14,"['yoy_win_rate' 'win_rate' 'team_conference_SEC'
 'team_conference_Sun Belt' 'is_power_5' 'yoy_usage_overall'
 'is_not_same_coach_next_season' 'team_conference_Conference USA'
 'team_conference_Big 12' 'team_name_encoded' 'player_class'
 'stats_passing_pct' 'team_coach_encoded' 'yoy_stats_passing_pct']"
0.23157894736842105,0.6272854418308964,5,"['win_rate' 'team_name_encoded' 'class_risk_factor' 'yoy_usage_overall'
 'usage_overall']"
0.26639344262295084,0.6239542275905914,18,"['team_conference_Mid-American' 'class_risk_factor' 'usage_overall'
 'team_conference_Big 12' 'team_conference_SEC'
 'is_not_same_coach_next_season' 'stats_passing_pct' 'player_height'
 'yoy_usage_overall' 'team_conference_Mountain West'
 'team_conference_Pac-12' 'win_rate_class_risk_factor'
 'team_conference_American Athletic' 'is_power_5' 'win_rate'
 'player_class' 'team_coach_encoded' 'team_conference_ACC']"
0.208067940552017,0.5960584869675778,4,"['yoy_win_rate' 'is_not_same_coach_next_season' 'player_height'
 'team_name_encoded']"
0.23622047244094488,0.6248823903369358,24,"['team_conference_Sun Belt' 'is_not_same_coach_next_season'
 'team_conference_Pac-12' 'team_name_encoded' 'team_conference_Big 12'
 'team_conference_American Athletic' 'team_conference_FBS Independents'
 'player_weight' 'usage_overall' 'team_coach_encoded' 'is_power_5'
 'yoy_usage_overall' 'yoy_stats_passing_pct' 'team_conference_Big Ten'
 'win_rate_class_risk_factor' 'team_conference_Mid-American'
 'player_height' 'team_conference_ACC' 'team_conference_Mountain West'
 'class_risk_factor' 'stats_passing_pct' 'win_rate' 'player_class'
 'team_conference_SEC']"
0.23076923076923078,0.6107565162110616,22,"['team_conference_Big 12' 'team_name_encoded' 'yoy_win_rate'
 'team_conference_Mid-American' 'yoy_usage_overall'
 'team_conference_Sun Belt' 'team_conference_Conference USA'
 'team_conference_Mountain West' 'team_conference_Big Ten' 'usage_overall'
 'is_not_same_coach_next_season' 'player_height' 'team_coach_encoded'
 'player_class' 'team_conference_American Athletic' 'class_risk_factor'
 'win_rate_class_risk_factor' 'player_weight' 'yoy_stats_passing_pct'
 'win_rate' 'stats_passing_pct' 'team_conference_Pac-12']"
0.22493224932249323,0.610311506675143,11,"['team_conference_Mid-American' 'win_rate' 'team_conference_Sun Belt'
 'stats_passing_pct' 'yoy_stats_passing_pct' 'team_name_encoded'
 'is_not_same_coach_next_season' 'win_rate_class_risk_factor'
 'usage_overall' 'player_class' 'team_conference_American Athletic']"
0.23529411764705882,0.529249841068023,5,"['team_conference_Mid-American' 'team_conference_SEC' 'stats_passing_pct'
 'yoy_win_rate' 'team_conference_Big Ten']"
0.24429967426710097,0.6196948506039416,12,"['team_conference_Mid-American' 'is_not_same_coach_next_season'
 'player_class' 'usage_overall' 'team_conference_Big 12'
 'team_conference_SEC' 'team_coach_encoded' 'team_name_encoded'
 'yoy_usage_overall' 'team_conference_ACC'
 'team_conference_Conference USA' 'team_conference_Sun Belt']"
0.23100303951367782,0.5971710108073746,4,"['team_conference_Conference USA' 'player_height'
 'team_conference_Mountain West' 'team_conference_FBS Independents']"
0.19683257918552036,0.5733693579148125,5,"['team_conference_FBS Independents' 'team_conference_Mid-American'
 'class_risk_factor' 'is_not_same_coach_next_season' 'team_coach_encoded']"
0.1867881548974943,0.5217546090273362,13,"['player_weight' 'team_conference_SEC' 'team_conference_American Athletic'
 'is_not_same_coach_next_season' 'team_conference_Big 12'
 'yoy_usage_overall' 'yoy_win_rate' 'team_conference_ACC'
 'team_coach_encoded' 'win_rate' 'stats_passing_pct'
 'team_conference_Big Ten' 'win_rate_class_risk_factor']"
0.23934426229508196,0.6291036236490782,19,"['team_conference_American Athletic' 'player_height' 'class_risk_factor'
 'is_not_same_coach_next_season' 'player_class' 'team_conference_Sun Belt'
 'usage_overall' 'team_conference_Mid-American' 'win_rate'
 'team_name_encoded' 'team_conference_Conference USA'
 'team_conference_Big 12' 'yoy_stats_passing_pct' 'team_conference_Pac-12'
 'team_conference_Big Ten' 'is_power_5' 'team_conference_SEC'
 'player_weight' 'team_conference_FBS Independents']"
0.2336182336182336,0.6229434202161475,7,"['team_conference_Big 12' 'usage_overall' 'player_class'
 'is_not_same_coach_next_season' 'yoy_usage_overall' 'team_conference_SEC'
 'team_conference_Conference USA']"
0.23154362416107382,0.6166687857596949,25,"['team_conference_Mountain West' 'team_conference_ACC' 'stats_passing_pct'
 'team_conference_Pac-12' 'class_risk_factor' 'team_conference_Big 12'
 'team_conference_Mid-American' 'team_conference_FBS Independents'
 'team_coach_encoded' 'win_rate_class_risk_factor' 'yoy_stats_passing_pct'
 'team_conference_Big Ten' 'team_conference_Conference USA'
 'team_conference_SEC' 'team_name_encoded' 'yoy_usage_overall'
 'usage_overall' 'is_not_same_coach_next_season' 'yoy_win_rate'
 'team_conference_American Athletic' 'player_height' 'is_power_5'
 'player_weight' 'team_conference_Sun Belt' 'win_rate']"
0.21465968586387435,0.579135410044501,16,"['team_conference_FBS Independents' 'team_conference_SEC'
 'team_conference_Mountain West' 'team_conference_ACC'
 'team_conference_Mid-American' 'team_name_encoded' 'player_weight'
 'player_height' 'team_conference_Big 12' 'yoy_usage_overall'
 'team_conference_American Athletic' 'yoy_stats_passing_pct'
 'class_risk_factor' 'team_coach_encoded' 'is_power_5' 'stats_passing_pct']"
0.2523076923076923,0.6381246026700572,10,"['team_conference_SEC' 'yoy_win_rate' 'usage_overall'
 'team_conference_FBS Independents' 'team_conference_Big Ten'
 'win_rate_class_risk_factor' 'is_power_5' 'team_conference_Sun Belt'
 'team_conference_ACC' 'class_risk_factor']"
0.21649484536082475,0.6196567069294343,3,"['team_conference_Mountain West' 'usage_overall'
 'team_conference_Mid-American']"
0.22741433021806853,0.622199618563255,21,"['team_name_encoded' 'stats_passing_pct' 'usage_overall'
 'team_conference_Big Ten' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'team_conference_Mid-American'
 'team_conference_ACC' 'class_risk_factor' 'is_not_same_coach_next_season'
 'win_rate' 'team_conference_FBS Independents' 'player_height'
 'team_conference_SEC' 'team_conference_Big 12' 'player_weight'
 'team_coach_encoded' 'win_rate_class_risk_factor' 'player_class'
 'yoy_usage_overall' 'yoy_stats_passing_pct']"
0.212,0.5702797202797203,9,"['team_coach_encoded' 'team_conference_Pac-12'
 'team_conference_FBS Independents' 'class_risk_factor'
 'stats_passing_pct' 'team_conference_Big Ten' 'yoy_usage_overall'
 'team_conference_Sun Belt' 'team_conference_Mid-American']"
0.24124513618677043,0.6089256198347107,16,"['team_conference_Big 12' 'class_risk_factor' 'player_height'
 'team_conference_Sun Belt' 'team_coach_encoded'
 'is_not_same_coach_next_season' 'yoy_win_rate' 'team_name_encoded'
 'team_conference_Mid-American' 'team_conference_SEC'
 'team_conference_ACC' 'team_conference_Mountain West' 'is_power_5'
 'yoy_stats_passing_pct' 'team_conference_Conference USA'
 'win_rate_class_risk_factor']"
0.2465753424657534,0.5932867132867132,17,"['team_conference_Big 12' 'team_coach_encoded' 'class_risk_factor'
 'team_conference_American Athletic' 'win_rate'
 'team_conference_FBS Independents' 'win_rate_class_risk_factor'
 'player_weight' 'player_class' 'team_conference_Big Ten'
 'team_conference_Sun Belt' 'team_conference_Mountain West'
 'is_not_same_coach_next_season' 'is_power_5' 'player_height'
 'stats_passing_pct' 'team_conference_Conference USA']"
0.2271062271062271,0.6000317863954228,13,"['player_height' 'team_conference_FBS Independents'
 'team_conference_Big Ten' 'yoy_win_rate' 'is_power_5' 'yoy_usage_overall'
 'yoy_stats_passing_pct' 'team_conference_Big 12'
 'team_conference_Sun Belt' 'team_name_encoded' 'class_risk_factor'
 'win_rate_class_risk_factor' 'team_conference_American Athletic']"
0.19047619047619047,0.5623776223776223,10,"['team_coach_encoded' 'team_conference_Mountain West' 'player_height'
 'team_conference_ACC' 'team_conference_Pac-12' 'team_conference_Big Ten'
 'team_conference_American Athletic' 'stats_passing_pct'
 'team_name_encoded' 'team_conference_Big 12']"
0.20844327176781002,0.5835346471710108,12,"['win_rate_class_risk_factor' 'stats_passing_pct' 'team_conference_Pac-12'
 'player_height' 'team_conference_American Athletic'
 'team_conference_Mid-American' 'is_power_5'
 'is_not_same_coach_next_season' 'team_name_encoded'
 'team_conference_Big Ten' 'yoy_stats_passing_pct' 'team_conference_SEC']"
0.25073746312684364,0.6286204704386522,17,"['team_conference_Big 12' 'player_height' 'class_risk_factor'
 'team_conference_American Athletic' 'team_coach_encoded' 'is_power_5'
 'usage_overall' 'team_conference_ACC' 'team_conference_Conference USA'
 'stats_passing_pct' 'win_rate' 'team_conference_Sun Belt'
 'team_conference_Mid-American' 'yoy_stats_passing_pct'
 'team_conference_FBS Independents' 'team_conference_SEC'
 'is_not_same_coach_next_season']"
0.24183006535947713,0.6249841068022886,14,"['team_conference_Big Ten' 'win_rate' 'team_conference_ACC'
 'team_conference_SEC' 'team_coach_encoded' 'player_height' 'player_class'
 'is_not_same_coach_next_season' 'win_rate_class_risk_factor'
 'yoy_win_rate' 'team_name_encoded' 'team_conference_Big 12'
 'usage_overall' 'team_conference_Mid-American']"
0.2604166666666667,0.6141894469167196,25,"['is_not_same_coach_next_season' 'yoy_win_rate'
 'team_conference_Mid-American' 'team_conference_Mountain West'
 'class_risk_factor' 'yoy_usage_overall' 'team_conference_ACC'
 'player_height' 'team_conference_Big 12' 'team_conference_Pac-12'
 'team_conference_SEC' 'team_conference_Conference USA' 'usage_overall'
 'is_power_5' 'team_name_encoded' 'player_weight'
 'team_conference_FBS Independents' 'yoy_stats_passing_pct' 'player_class'
 'team_conference_American Athletic' 'team_coach_encoded' 'win_rate'
 'stats_passing_pct' 'team_conference_Big Ten'
 'win_rate_class_risk_factor']"
0.23048327137546468,0.5770756516211061,4,"['yoy_usage_overall' 'player_weight' 'team_coach_encoded'
 'yoy_stats_passing_pct']"
0.25206611570247933,0.6360457724094087,25,"['team_conference_Big 12' 'is_not_same_coach_next_season'
 'team_conference_Mid-American' 'team_conference_ACC'
 'team_conference_Big Ten' 'yoy_usage_overall' 'team_conference_SEC'
 'team_conference_Sun Belt' 'team_conference_FBS Independents'
 'player_weight' 'player_height' 'class_risk_factor' 'team_name_encoded'
 'team_conference_Pac-12' 'team_conference_Conference USA' 'player_class'
 'yoy_win_rate' 'win_rate' 'team_conference_Mountain West'
 'yoy_stats_passing_pct' 'is_power_5' 'team_conference_American Athletic'
 'team_coach_encoded' 'usage_overall' 'win_rate_class_risk_factor']"
0.23255813953488372,0.5976605212968849,13,"['class_risk_factor' 'team_conference_Pac-12'
 'team_conference_FBS Independents' 'team_conference_American Athletic'
 'stats_passing_pct' 'is_power_5' 'yoy_win_rate' 'team_name_encoded'
 'team_conference_ACC' 'team_conference_Conference USA' 'player_weight'
 'team_coach_encoded' 'team_conference_Big 12']"
