player_height,player_weight,player_class,usage_overall,stats_passing_pct,win_rate,is_power_5,class_risk_factor,win_rate_class_risk_factor,is_not_same_coach_next_season,yoy_win_rate,yoy_stats_passing_pct,yoy_usage_overall,team_coach_encoded,team_name_encoded,team_conference_ACC,team_conference_American Athletic,team_conference_Big 12,team_conference_Big Ten,team_conference_Conference USA,team_conference_FBS Independents,team_conference_Mid-American,team_conference_Mountain West,team_conference_Pac-12,team_conference_SEC,team_conference_Sun Belt
75.0,210.0,4.0,-999.0,0.659,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.1987179487179487,-0.119,-999.0212,46.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,210.0,4.0,-999.0,1.0,0.8333333333333334,1.0,0.1307,0.1089166666666666,0.0,0.2179487179487179,0.3409999999999999,0.0,46.0,117.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,225.0,4.0,-999.0,0.0,0.3333333333333333,1.0,0.1307,0.0435666666666666,1.0,-999.0,-999.0,-999.0,112.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,225.0,4.0,0.0994,0.646,0.4615384615384615,1.0,0.1307,0.0603230769230769,1.0,0.1282051282051282,0.646,999.0994,99.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,225.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,0.0,-0.2115384615384615,-0.646,-999.0994,38.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,225.0,4.0,-999.0,0.508,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.3653846153846154,0.508,0.0,125.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,225.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,0.0,-0.3653846153846154,-0.508,0.0,125.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,200.0,4.0,-999.0,0.0,0.3333333333333333,0.0,0.1307,0.0435666666666666,0.0,-999.0,-999.0,-999.0,246.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,200.0,4.0,-999.0,0.0,0.4166666666666667,0.0,0.1307,0.0544583333333333,0.0,0.0833333333333333,0.0,0.0,246.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,200.0,4.0,0.3307,0.549,0.3333333333333333,0.0,0.1307,0.0435666666666666,0.0,-0.0833333333333333,0.549,999.3307,246.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,200.0,4.0,-999.0,0.0,0.3333333333333333,0.0,0.1307,0.0435666666666666,1.0,0.0,-0.549,-999.3307,246.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,200.0,4.0,-999.0,0.601,0.0,0.0,0.1307,0.0,0.0,-0.3333333333333333,0.601,0.0,155.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,228.0,4.0,0.0504,0.697,0.6153846153846154,1.0,0.1307,0.0804307692307692,1.0,-999.0,-999.0,-999.0,13.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,228.0,4.0,0.4875,0.542,0.0,1.0,0.1307,0.0,1.0,-0.6153846153846154,-0.1549999999999999,0.4371,149.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,228.0,4.0,-999.0,0.522,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.6153846153846154,-0.02,-999.4875,214.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,228.0,4.0,-999.0,0.667,0.3636363636363636,1.0,0.1307,0.0475272727272727,0.0,-0.2517482517482518,0.145,0.0,214.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,228.0,4.0,-999.0,0.0,0.4615384615384615,1.0,0.1307,0.0603230769230769,1.0,0.0979020979020979,-0.667,0.0,214.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,225.0,3.0,-999.0,0.0,0.6923076923076923,1.0,0.0932,0.0645230769230769,0.0,-999.0,-999.0,-999.0,13.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,225.0,3.0,-999.0,0.0,0.6153846153846154,1.0,0.0932,0.0573538461538461,1.0,-0.0769230769230768,0.0,0.0,13.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,225.0,3.0,0.0225,0.308,0.0,1.0,0.0932,0.0,1.0,-0.6153846153846154,0.308,999.0225,149.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,225.0,3.0,-999.0,0.0,0.6923076923076923,0.0,0.0932,0.0645230769230769,0.0,0.6923076923076923,-0.308,-999.0225,251.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,215.0,4.0,-999.0,0.0,0.0833333333333333,1.0,0.1307,0.0108916666666666,0.0,-999.0,-999.0,-999.0,62.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,215.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,1.0,0.1666666666666666,0.0,0.0,62.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,215.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,0.0,0.0,0.0,0.0,147.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,215.0,4.0,-999.0,0.6,0.0,1.0,0.1307,0.0,1.0,-0.25,0.6,0.0,147.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,243.0,4.0,0.011,0.556,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,-999.0,-999.0,-999.0,140.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,243.0,4.0,0.5054,0.558,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.0,0.002,0.4943999999999999,140.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,243.0,4.0,0.5066,0.591,0.6923076923076923,1.0,0.1307,0.0904846153846153,0.0,0.0769230769230768,0.0329999999999999,0.0012,140.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,243.0,4.0,-999.0,0.594,0.7692307692307693,1.0,0.1307,0.1005384615384615,0.0,0.0769230769230769,0.003,-999.5066,140.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,200.0,4.0,0.1608,0.521,0.4615384615384615,1.0,0.1307,0.0603230769230769,0.0,-999.0,-999.0,-999.0,49.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,200.0,4.0,0.0328,0.75,0.3333333333333333,1.0,0.1307,0.0435666666666666,1.0,-0.1282051282051282,0.2289999999999999,-0.128,49.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,200.0,4.0,0.1759,0.552,0.4166666666666667,1.0,0.1307,0.0544583333333333,1.0,0.0833333333333333,-0.1979999999999999,0.1431,166.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,200.0,4.0,-999.0,0.585,0.25,1.0,0.1307,0.032675,0.0,-0.1666666666666666,0.0329999999999999,-999.1759,181.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,200.0,4.0,-999.0,0.576,0.4166666666666667,0.0,0.1307,0.0544583333333333,0.0,0.1666666666666666,-0.009,0.0,251.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.0532,0.485,0.4615384615384615,1.0,0.1307,0.0603230769230769,0.0,-999.0,-999.0,-999.0,49.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.4278,0.519,0.3333333333333333,1.0,0.1307,0.0435666666666666,1.0,-0.1282051282051282,0.034,0.3746,49.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,205.0,4.0,-999.0,0.0,0.4166666666666667,1.0,0.1307,0.0544583333333333,1.0,0.0833333333333333,-0.519,-999.4278,166.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,0.0,-0.1666666666666666,0.0,0.0,181.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,-999.0,0.467,0.0,0.0,0.1307,0.0,0.0,-0.25,0.467,0.0,31.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.4061,0.52,0.0833333333333333,0.0,0.1307,0.0108916666666666,1.0,0.0833333333333333,0.0529999999999999,999.4061,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,-999.0,0.0,0.7692307692307693,1.0,0.1307,0.1005384615384615,0.0,-999.0,-999.0,-999.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,0.1437,0.528,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,-0.1538461538461538,0.528,999.1437,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,0.0022,0.5,0.7692307692307693,1.0,0.1307,0.1005384615384615,0.0,0.1538461538461538,-0.028,-0.1415,110.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,-999.0,0.555,0.4615384615384615,1.0,0.1307,0.0603230769230769,0.0,-0.3076923076923077,0.055,-999.0022,150.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,-999.0,0.488,0.25,1.0,0.1307,0.032675,1.0,-0.2115384615384615,-0.067,0.0,150.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,220.0,4.0,0.2456,0.538,0.4166666666666667,1.0,0.1307,0.0544583333333333,0.0,0.1666666666666666,0.05,999.2456,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,222.0,4.0,0.1974,0.581,0.5384615384615384,0.0,0.1307,0.070376923076923,0.0,-999.0,-999.0,-999.0,175.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,222.0,4.0,-999.0,0.0,0.5384615384615384,0.0,0.1307,0.070376923076923,0.0,0.0,-0.581,-999.1974,175.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,222.0,4.0,0.2528,0.589,0.25,0.0,0.1307,0.032675,0.0,-0.2884615384615384,0.589,999.2528,175.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,222.0,4.0,-999.0,0.673,0.3333333333333333,0.0,0.1307,0.0435666666666666,1.0,0.0833333333333333,0.084,-999.2528,175.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,222.0,4.0,-999.0,0.588,0.2,1.0,0.1307,0.02614,1.0,-0.1333333333333333,-0.085,0.0,175.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,222.0,4.0,-999.0,0.0,0.25,0.0,0.1307,0.032675,1.0,0.0499999999999999,-0.588,0.0,227.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,225.0,3.0,0.3073,0.549,0.4615384615384615,0.0,0.0932,0.0430153846153846,1.0,-999.0,-999.0,-999.0,170.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,225.0,3.0,0.5246,0.639,0.8461538461538461,0.0,0.0932,0.0788615384615384,1.0,0.3846153846153846,0.0899999999999999,0.2172999999999999,78.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76.0,225.0,3.0,-999.0,0.619,0.5384615384615384,0.0,0.0932,0.0501846153846153,0.0,-0.3076923076923077,-0.02,-999.5246,82.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74.0,223.0,4.0,0.1973,0.614,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,-999.0,-999.0,-999.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74.0,223.0,4.0,0.4094,0.589,0.4166666666666667,1.0,0.1307,0.0544583333333333,1.0,-0.1987179487179487,-0.025,0.2120999999999999,6.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,223.0,4.0,-999.0,0.595,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.1987179487179487,0.006,-999.4094,42.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,223.0,4.0,-999.0,0.625,0.4,1.0,0.1307,0.05228,0.0,-0.2153846153846154,0.03,0.0,42.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,223.0,4.0,0.3553,0.695,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.2153846153846154,0.0699999999999999,999.3553,42.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.0045,0.5,0.6923076923076923,0.0,0.1307,0.0904846153846153,1.0,-999.0,-999.0,-999.0,214.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.06,0.553,0.8461538461538461,0.0,0.1307,0.1105923076923077,1.0,0.1538461538461538,0.053,0.0555,161.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,-999.0,0.714,0.9285714285714286,0.0,0.1307,0.1213642857142857,0.0,0.0824175824175824,0.1609999999999999,-999.06,221.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,-999.0,0.75,0.75,0.0,0.1307,0.098025,0.0,-0.1785714285714286,0.036,0.0,221.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,205.0,4.0,0.0258,0.571,0.7142857142857143,0.0,0.1307,0.0933571428571428,0.0,-0.0357142857142857,-0.179,999.0258,221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,210.0,4.0,0.0122,0.6,0.6923076923076923,0.0,0.1307,0.0904846153846153,1.0,-999.0,-999.0,-999.0,214.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,210.0,4.0,0.4388,0.626,0.8461538461538461,0.0,0.1307,0.1105923076923077,1.0,0.1538461538461538,0.026,0.4266,161.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,210.0,4.0,-999.0,0.626,0.9285714285714286,0.0,0.1307,0.1213642857142857,0.0,0.0824175824175824,0.0,-999.4388,221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,210.0,4.0,-999.0,0.639,0.75,0.0,0.1307,0.098025,0.0,-0.1785714285714286,0.013,0.0,221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,0.0293,0.429,0.5833333333333334,0.0,0.1307,0.0762416666666666,0.0,-999.0,-999.0,-999.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,0.0161,0.469,0.6153846153846154,0.0,0.1307,0.0804307692307692,0.0,0.032051282051282,0.0399999999999999,-0.0132,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,-999.0,0.595,0.6153846153846154,0.0,0.1307,0.0804307692307692,0.0,0.0,0.126,-999.0161,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,-999.0,0.595,0.3636363636363636,0.0,0.1307,0.0475272727272727,1.0,-0.2517482517482518,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,0.8993,0.612,0.7857142857142857,0.0,0.1307,0.1026928571428571,0.0,0.422077922077922,0.017,999.8993,8.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.0,230.0,4.0,0.1331,0.0,0.4615384615384615,0.0,0.1307,0.0603230769230769,0.0,-0.3241758241758241,-0.612,-0.7662,8.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,232.0,4.0,-999.0,0.0,0.25,1.0,0.1307,0.032675,0.0,-999.0,-999.0,-999.0,158.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,232.0,4.0,0.0041,0.0,0.7692307692307693,1.0,0.1307,0.1005384615384615,0.0,0.5192307692307693,0.0,999.0041,158.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,232.0,4.0,-999.0,0.433,0.0833333333333333,0.0,0.1307,0.0108916666666666,1.0,-0.6858974358974359,0.433,-999.0041,14.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,232.0,4.0,-999.0,0.0,-999.0,0.0,0.1307,-130.5693,0.0,-999.0833333333334,-0.433,0.0,203.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,210.0,4.0,0.2282,0.528,0.3333333333333333,0.0,0.1307,0.0435666666666666,0.0,-999.0,-999.0,-999.0,169.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,210.0,4.0,0.5888,0.613,0.3333333333333333,0.0,0.1307,0.0435666666666666,0.0,0.0,0.0849999999999999,0.3606,169.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,210.0,4.0,0.6733,0.618,0.5,0.0,0.1307,0.06535,0.0,0.1666666666666666,0.005,0.0845,169.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,210.0,4.0,-999.0,0.612,0.4166666666666667,0.0,0.1307,0.0544583333333333,0.0,-0.0833333333333333,-0.006,-999.6733,169.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,190.0,4.0,-999.0,0.0,0.3333333333333333,0.0,0.1307,0.0435666666666666,1.0,-999.0,-999.0,-999.0,206.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,190.0,4.0,0.0077,0.667,0.1538461538461538,0.0,0.1307,0.0201076923076923,0.0,-0.1794871794871794,0.667,999.0077,19.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,190.0,4.0,0.1212,0.603,0.0833333333333333,0.0,0.1307,0.0108916666666666,0.0,-0.0705128205128205,-0.064,0.1135,19.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,205.0,4.0,-999.0,0.0,0.6153846153846154,0.0,0.1307,0.0804307692307692,0.0,-999.0,-999.0,-999.0,103.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,205.0,4.0,0.0305,0.333,0.7692307692307693,0.0,0.1307,0.1005384615384615,0.0,0.1538461538461538,0.333,999.0305,103.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,205.0,4.0,0.3478,0.554,0.8461538461538461,0.0,0.1307,0.1105923076923077,0.0,0.0769230769230768,0.221,0.3173,103.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,205.0,4.0,-999.0,0.429,0.3846153846153846,0.0,0.1307,0.0502692307692307,0.0,-0.4615384615384615,-0.125,-999.3478,103.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,200.0,4.0,-999.0,0.0,0.3333333333333333,1.0,0.1307,0.0435666666666666,0.0,-999.0,-999.0,-999.0,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,200.0,4.0,-999.0,0.0,0.4166666666666667,1.0,0.1307,0.0544583333333333,0.0,0.0833333333333333,0.0,0.0,69.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,200.0,4.0,0.0151,0.667,0.4615384615384615,1.0,0.1307,0.0603230769230769,0.0,0.0448717948717948,0.667,999.0151,69.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,200.0,4.0,-999.0,0.636,0.25,1.0,0.1307,0.032675,1.0,-0.2115384615384615,-0.031,-999.0151,69.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,200.0,4.0,-999.0,0.0,0.8333333333333334,1.0,0.1307,0.1089166666666666,0.0,0.5833333333333334,-0.636,0.0,46.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,200.0,4.0,-999.0,0.0,0.3333333333333333,1.0,0.1307,0.0435666666666666,1.0,-0.5,0.0,0.0,46.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,200.0,4.0,-999.0,0.0,0.7857142857142857,1.0,0.1307,0.1026928571428571,0.0,0.4523809523809524,0.0,0.0,148.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,221.0,4.0,0.0954,0.6,0.3333333333333333,1.0,0.1307,0.0435666666666666,0.0,-999.0,-999.0,-999.0,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,221.0,4.0,-999.0,0.0,0.7692307692307693,1.0,0.1307,0.1005384615384615,0.0,0.4358974358974359,-0.6,-999.0954,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,221.0,4.0,-999.0,0.0,0.4166666666666667,1.0,0.1307,0.0544583333333333,0.0,-0.3525641025641026,0.0,0.0,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,221.0,4.0,-999.0,0.495,0.0909090909090909,1.0,0.1307,0.0118818181818181,0.0,-0.3257575757575758,0.495,0.0,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,230.0,4.0,0.0051,0.5,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,-999.0,-999.0,-999.0,59.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,230.0,4.0,0.2022,0.6,0.5384615384615384,1.0,0.1307,0.070376923076923,0.0,-0.0769230769230769,0.0999999999999999,0.1971,59.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76.0,230.0,4.0,-999.0,0.609,0.6153846153846154,1.0,0.1307,0.0804307692307692,0.0,0.0769230769230769,0.009,-999.2022,59.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76.0,230.0,4.0,-999.0,0.0,0.8,1.0,0.1307,0.10456,0.0,0.1846153846153846,-0.609,0.0,139.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71.0,194.0,3.0,-999.0,0.0,0.5384615384615384,1.0,0.0932,0.0501846153846153,0.0,-999.0,-999.0,-999.0,59.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71.0,194.0,3.0,-999.0,0.0,1.0,0.0,0.0932,0.0932,1.0,0.4615384615384615,0.0,0.0,213.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71.0,194.0,3.0,-999.0,0.0,0.9230769230769232,0.0,0.0932,0.0860307692307692,0.0,-0.0769230769230768,0.0,0.0,123.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71.0,194.0,3.0,-999.0,0.0,0.7692307692307693,0.0,0.0932,0.0716923076923077,0.0,-0.1538461538461538,0.0,0.0,123.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,215.0,4.0,0.0026,0.0,0.4545454545454545,1.0,0.1307,0.0594090909090909,0.0,-999.0,-999.0,-999.0,196.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,215.0,4.0,-999.0,0.0,0.5384615384615384,1.0,0.1307,0.070376923076923,1.0,0.0839160839160839,0.0,-999.0026,196.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,215.0,4.0,-999.0,0.568,0.25,1.0,0.1307,0.032675,0.0,-0.2884615384615384,0.568,0.0,84.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,215.0,4.0,-999.0,0.583,0.5,0.0,0.1307,0.06535,0.0,0.25,0.015,0.0,17.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,215.0,4.0,0.299,0.619,0.8571428571428571,0.0,0.1307,0.1120285714285714,0.0,0.3571428571428571,0.036,999.299,17.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
